,Unnamed: 0,userId,movieId,timestamp,tag,rating,title,genres,year
1347,1347,474,7361,1080568420,memory,4.5,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004
1348,1348,477,7361,1200940259,cult film|imagination|Jim Carrey|love|surreal,4.0,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004
1349,1349,567,7361,1525282255,arthouse|artistic|atmospheric|beautiful|bittersweet|colourful|comedy|dreamlike|emotional|feel-good|happpiness|humane|insightful|intelligent|lovely|melancholy|mind-bending|philosophy|quirky|quirky romantic|romantic|surreal|surrealism|thought-provoking,5.0,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004
1350,1350,474,7371,1093524775,Grace,4.5,Dogville,Drama|Mystery|Thriller,2003
1351,1351,474,7382,1123721665,adolescence|crime,4.0,I'm Not Scared,Drama|Mystery|Thriller,2003
1352,1352,606,7382,1171233924,for katie,4.5,I'm Not Scared,Drama|Mystery|Thriller,2003
1353,1353,474,7438,1100291712,revenge,4.5,Kill Bill: Vol. 2,Action|Drama|Thriller,2004
1354,1354,474,7440,1142279167,Holocaust,4.0,Paper Clips,Documentary,2004
1355,1355,474,7479,1083589595,World War II,4.0,Watch on the Rhine,Drama,1943
1356,1356,474,7493,1083589553,multiple personalities,4.0,"Three Faces of Eve, The",Drama,1957
1357,1357,474,7572,1132173402,cancer,4.5,Wit,Drama,2001
1358,1358,474,7584,1126708309,Hepburn and Tracy|marriage,4.0,Woman of the Year,Comedy|Romance,1942
1359,1359,474,7614,1083675371,Rogers and Hammerstein,4.0,Oklahoma!,Musical|Romance|Western,1955
1360,1360,474,7618,1145125822,biopic|In Netflix queue,3.5,Chaplin,Drama,1992
1361,1361,474,7619,1086016648,blindness|deaf,4.0,"Miracle Worker, The",Drama,1962
1362,1362,474,7646,1089387363,Stephen King,2.0,Rose Red,Horror|Mystery|Thriller,2002
1363,1363,474,7649,1119877154,space station,4.0,Babylon 5: In the Beginning,Adventure|Sci-Fi,1998
1364,1364,474,7700,1201833260,In Netflix queue,4.0,"Wages of Fear, The",Action|Adventure|Drama|Thriller,1953
1365,1365,474,7705,1137521632,Hepburn and Tracy|sports,4.0,Pat and Mike,Comedy|Romance,1952
1366,1366,474,7713,1100292118,sexuality,4.0,Cat People,Drama|Horror|Romance|Thriller,1942
1367,1367,474,7714,1083701611,King Arthur,4.0,Camelot,Drama|Musical|Romance,1967
1368,1368,474,7728,1083765473,adultery,4.0,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,1946
1369,1369,474,7766,1083761520,MacBeth,4.0,Throne of Blood,Action|Drama|Thriller|War,1957
1370,1370,474,7789,1099060001,terrorism,4.0,"11'09""01 - September 11",Drama,2002
1371,1371,474,7831,1144111831,Nick and Nora Charles,3.5,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939
1372,1372,474,7832,1144882753,Nick and Nora Charles,3.5,"Thin Man Goes Home, The",Comedy|Crime|Mystery,1945
1373,1373,474,7833,1144882783,Nick and Nora Charles,3.5,Shadow of the Thin Man,Comedy|Crime|Mystery,1941
1374,1374,474,7834,1144882766,Nick and Nora Charles,4.0,After the Thin Man,Comedy|Crime|Mystery|Romance,1936
1375,1375,474,7835,1144882786,Nick and Nora Charles,3.5,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,1947
1376,1376,474,7932,1137271158,Amtrak|Homeless|independent|New York|Sundance award winner|Train,4.0,Dark Days,Documentary,2000
1377,1377,474,7934,1129579425,psychology,4.0,Zelig,Comedy,1983
1378,1378,474,7981,1107193601,police,4.0,Infernal Affairs,Crime|Drama|Thriller,2002
1379,1379,474,7983,1135824491,show business,4.0,Broadway Danny Rose,Comedy,1984
1380,1380,474,8011,1143998527,politics,4.0,"Weather Underground, The",Documentary,2002
1381,1381,474,8019,1132173380,remade,4.0,Dark Water,Drama|Horror|Mystery|Thriller,2002
1382,1382,474,8094,1139102246,In Netflix queue,3.5,Bad Day at Black Rock,Drama|Thriller|Western,1955
1383,1383,474,8153,1084884338,Van Gogh,2.5,Lust for Life,Drama,1956
1384,1384,474,8167,1093267599,swashbuckler,4.0,Captain Blood,Action|Adventure|Romance,1935
1385,1385,474,8191,1109599579,Anne Boleyn,4.0,Anne of the Thousand Days,Drama,1969
1386,1386,474,8207,1109039798,assassination,4.0,"Day of the Jackal, The",Crime|Thriller,1973
1387,1387,474,8228,1085403562,heist,4.0,"Maltese Falcon, The",Mystery,1931
1388,1388,474,8235,1100119709,Clock,5.0,Safety Last!,Action|Comedy|Romance,1923
1389,1389,474,8266,1085489071,Prince,2.5,Purple Rain,Drama|Musical,1984
1390,1390,474,8275,1181348018,In Netflix queue,3.5,College,Comedy,1927
1391,1391,474,8337,1113829306,military,4.0,"Caine Mutiny, The",Drama|War,1954
1392,1392,474,8338,1112282473,convent|religion,4.0,Black Narcissus,Drama,1947
1393,1393,474,8341,1138486443,Dickens,3.5,Oliver Twist,Adventure|Crime|Drama,1948
1394,1394,474,8360,1099923515,ogres,4.0,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004
1395,1395,474,8366,1097508546,pregnancy|religion,4.0,Saved!,Comedy|Drama,2004
1396,1396,474,8368,1116256984,Magic|Wizards,5.0,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,2004
1397,1397,474,8375,1106503362,politics,2.5,"Hunting of the President, The",Documentary,2004
1398,1398,474,8376,1109599599,high school,4.0,Napoleon Dynamite,Comedy,2004
1399,1399,474,8382,1086016467,death,2.5,Hello Again,Comedy,1987
1400,1400,474,8424,1100292121,divorce,4.0,"Divorcee, The",Drama|Romance,1930
1401,1401,474,8446,1087832464,World War II,2.5,Sands of Iwo Jima,Action|Drama|Romance|War,1949
1402,1402,474,8463,1086103054,deafness,4.0,Johnny Belinda,Drama,1948
1403,1403,474,8464,1100292150,food|McDonalds,4.0,Super Size Me,Comedy|Documentary|Drama,2004
1404,1404,474,8507,1086613169,circus,4.0,Freaks,Crime|Drama|Horror,1932
1405,1405,474,8530,1123721652,Ireland,4.0,Dear Frankie,Drama|Romance,2004
1406,1406,474,8607,1181347995,In Netflix queue,4.0,Tokyo Godfathers,Adventure|Animation|Drama,2003
1407,1407,474,8609,1201833138,In Netflix queue,3.5,Our Hospitality,Comedy,1923
1408,1408,474,8622,1097508566,politics|terrorism,4.0,Fahrenheit 9/11,Documentary,2004
1409,1409,474,8636,1092012066,Doc Ock,5.0,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,2004
1410,1410,474,8638,1100526635,generation X,4.0,Before Sunset,Drama|Romance,2004
1411,1411,474,8645,1103392567,drugs|immigrants,4.0,Maria Full of Grace,Crime|Drama,2004
1412,1412,474,8695,1089638396,court,2.5,"Bachelor and the Bobby-Soxer, The",Comedy,1947
1413,1413,474,8714,1089638381,Cole Porter,2.5,Night and Day,Drama|Musical,1946
1414,1414,474,8754,1189991007,Oscar (Best Actress),4.0,"Prime of Miss Jean Brodie, The",Drama,1969
1415,1415,474,8784,1108868034,psychology,4.0,Garden State,Comedy|Drama|Romance,2004
1416,1416,474,8796,1090326685,Rome,2.5,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,1966
1417,1417,474,8809,1127143337,Australia,4.0,Danny Deckchair,Comedy|Romance,2003
1418,1418,474,8827,1092012139,Stand Up,4.0,"Bill Cosby, Himself",Comedy|Documentary,1983
1419,1419,474,8874,1108734618,zombies,4.0,Shaun of the Dead,Comedy|Horror,2004
1420,1420,474,8875,1095092244,alcoholism|marriage,4.0,"Come Back, Little Sheba",Drama,1952
1421,1421,474,8879,1145755122,Agatha Christie|Oscar (Best Supporting Actress)|train,3.0,Murder on the Orient Express,Crime|Mystery|Thriller,1974
1422,1422,474,8880,1095092238,disability,4.0,Mask,Drama,1985
1423,1423,474,8914,1114175093,time travel,4.0,Primer,Drama|Sci-Fi,2004
1424,1424,474,8920,1238350317,Oscar (Best Actress),3.5,"Country Girl, The",Drama,1954
1425,1425,474,8938,1116517476,parenthood|psychology,4.0,Tarnation,Documentary,2003
1426,1426,474,8943,1112208217,stage,2.5,Being Julia,Comedy|Drama,2004
1427,1427,474,8949,1112965884,wine,4.0,Sideways,Comedy|Drama|Romance,2004
1428,1428,474,8951,1112619796,abortion,4.0,Vera Drake,Drama,2004
1429,1429,474,8958,1113172332,biopic,4.0,Ray,Drama,2004
1430,1430,474,8961,1111151849,Disney|superhero,4.0,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004
1431,1431,477,8961,1200940137,animation|Samuel L. Jackson,4.0,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004
1432,1432,474,8970,1112018563,Peter Pan,4.0,Finding Neverland,Drama,2004
1433,1433,474,8979,1137521438,Hearst,4.0,Guerrilla: The Taking of Patty Hearst,Documentary,2004
1434,1434,474,8983,1114175077,martial arts,4.0,House of Flying Daggers,Action|Drama|Romance,2004
1435,1435,474,9018,1101737052,journalism,4.0,Control Room,Documentary|War,2004
1436,1436,474,25753,1139940944,gold,4.0,Greed,Drama,1924
1437,1437,474,25825,1137008654,revenge,4.5,Fury,Drama|Film-Noir,1936
1438,1438,474,25841,1112298909,show business,4.0,Stage Door,Drama,1937
1439,1439,474,25865,1201833271,In Netflix queue,4.0,"Letter, The",Drama|Film-Noir,1940
1440,1440,474,25886,1112304690,made me cry,4.5,Random Harvest,Drama|Romance,1942
1441,1441,474,25940,1137521287,mirrors,3.5,"Lady from Shanghai, The",Drama|Film-Noir|Mystery,1947
1442,1442,474,25952,1201833252,In Netflix queue,4.0,"Letter to Three Wives, A",Comedy|Drama,1949
1443,1443,474,26151,1145749882,donkey,3.5,Au Hasard Balthazar,Crime|Drama,1966
1444,1444,474,26662,1133730256,anime,4.0,Kiki's Delivery Service,Adventure|Animation|Children|Drama|Fantasy,1989
1445,1445,474,26776,1181347968,In Netflix queue,3.5,Porco Rosso,Adventure|Animation|Comedy|Fantasy|Romance,1992
1446,1446,474,27731,1181348000,In Netflix queue,4.0,"Cat Returns, The",Adventure|Animation|Children|Fantasy,2002
1447,1447,474,27741,1181348087,In Netflix queue,3.5,"Twilight Samurai, The",Drama|Romance,2002
1448,1448,474,27790,1131475327,religion|saints,4.0,Millions,Children|Comedy|Crime|Drama|Fantasy,2004
1449,1449,474,27820,1108389737,Animal movie|camels,4.0,"Story of the Weeping Camel, The",Documentary|Drama,2003
1450,1450,474,27834,1118006384,fatherhood,4.0,"Return, The",Drama,2003
1451,1451,474,27838,1109360337,revenge,4.5,Mean Creek,Drama|Thriller,2004
1452,1452,474,27878,1128097747,India,4.0,Born into Brothels,Documentary,2004
1453,1453,474,27882,1139939397,surfing,4.0,Riding Giants,Documentary,2004
1454,1454,474,30707,1107784398,boxing,4.0,Million Dollar Baby,Drama,2004
1455,1455,474,30749,1113769578,genocide,4.5,Hotel Rwanda,Drama|War,2004
1456,1456,474,30793,1132423177,roald dahl,4.0,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX,2005
1457,1457,474,30812,1117025726,biopic|Howard Hughes|movie business,4.0,"Aviator, The",Drama,2004
1458,1458,474,30820,1113769507,child abuse,4.5,"Woodsman, The",Drama,2004
1459,1459,474,30822,1119128254,busniess,4.5,In Good Company,Comedy|Drama,2004
1460,1460,474,30850,1116256930,Shakespeare,4.5,"Merchant of Venice, The",Drama,2004
1461,1461,474,31030,1107444837,motherhood,4.0,I Remember Mama,Children|Drama,1948
1462,1462,474,31437,1127143189,orphans,4.0,Nobody Knows,Drama,2004
1463,1463,474,31903,1130961734,marriage,4.0,Zelary,Drama|Romance,2003
1464,1464,474,32582,1138804192,birds|parrots,4.5,"Wild Parrots of Telegraph Hill, The",Documentary,2003
1465,1465,474,32584,1124710477,fatherhood,4.0,"Ballad of Jack and Rose, The",Drama,2005
1466,1466,474,33154,1137766098,business|money|scandal,3.5,Enron: The Smartest Guys in the Room,Documentary,2005
1467,1467,474,33166,1126533581,racism,4.0,Crash,Crime|Drama,2004
1468,1468,474,33493,1118006457,space|space opera,4.5,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi,2005
1469,1469,474,34271,1141848736,hip hop,3.5,Hustle & Flow,Crime|Drama,2005
1470,1470,474,34359,1122323286,pregnancy,4.0,Georgy Girl,Comedy,1966
1471,1471,474,34437,1139693851,In Netflix queue,4.0,Broken Flowers,Comedy|Drama,2005
1472,1472,474,34528,1139693884,pregnancy,4.0,Junebug,Comedy|Drama,2005
1473,1473,474,34542,1135958409,Animal movie|bears,4.0,Grizzly Man,Documentary,2005
1474,1474,474,35015,1150143118,Animal movie|In Netflix queue,3.5,Duma,Adventure|Drama,2005
1475,1475,474,36517,1139234924,Africa|business|politics,4.0,"Constant Gardener, The",Drama|Thriller,2005
1476,1476,474,36527,1140101859,mathematics,3.5,Proof,Drama,2005
1477,1477,474,36535,1165540020,In Netflix queue,3.5,Everything Is Illuminated,Comedy|Drama,2005
1478,1478,474,37733,1145125851,In Netflix queue,4.0,"History of Violence, A",Action|Crime|Drama|Thriller,2005
1479,1479,474,37736,1139940649,Dickens,3.5,Oliver Twist,Drama,2005
1480,1480,474,37741,1142996159,Truman Capote,4.5,Capote,Crime|Drama,2005
1481,1481,474,38038,1139664180,06 Oscar Nominated Best Movie - Animation|Aardman,4.5,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure|Animation|Children|Comedy,2005
1482,1482,474,38886,1145451828,divorce,4.0,"Squid and the Whale, The",Comedy|Drama,2005
1483,1483,474,39234,1140576315,courtroom drama|In Netflix queue,4.0,North Country,Drama,2005
1484,1484,474,39292,1145125435,In Netflix queue|journalism|McCarthy hearings|Morrow,4.0,"Good Night, and Good Luck.",Crime|Drama,2005
1485,1485,474,40583,1165540032,In Netflix queue,3.5,Syriana,Drama|Thriller,2005
1486,1486,474,40629,1144778236,In Netflix queue,3.5,Pride & Prejudice,Drama|Romance,2005
1487,1487,474,40815,1133204269,Magic|Wizards,5.0,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,2005
1488,1488,474,40819,1141848702,Johnny Cash,4.0,Walk the Line,Drama|Musical|Romance,2005
1489,1489,474,41566,1136167922,C.S. Lewis,4.5,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,2005
1490,1490,474,41997,1147625054,In Netflix queue,4.0,Munich,Action|Crime|Drama|Thriller,2005
1491,1491,474,42002,1150143113,In Netflix queue,4.0,"Producers, The",Comedy|Musical,2005
1492,1492,474,42740,1165540081,In Netflix queue,3.5,Looking for Comedy in the Muslim World,Comedy,2005
1493,1493,477,1274,1200943136,animation|anime|visually stunning,5.0,Akira,Action|Adventure|Animation|Sci-Fi,1988
1494,1494,477,2393,1242278841,cameo:Whoopi Goldberg|space opera|Star Trek,3.5,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1998
1495,1495,477,2694,1200941555,Adam Sandler,4.0,Big Daddy,Comedy,1999
1496,1496,477,3527,1269832587,aliens|Arnold Schwarzenegger|dialogue|guns|Jesse Ventura|macho|sci-fi|scifi cult,4.0,Predator,Action|Sci-Fi|Thriller,1987
1497,1497,477,4454,1245030211,claymation|creativity|dystopia|free to download|imagination|no dialogue|social commentary,5.0,More,Animation|Drama|Sci-Fi|IMAX,1998
1498,1498,477,4725,1252820187,mental hospital|psychology|suspense|Well Done,4.0,Session 9,Horror|Thriller,2001
1499,1499,477,5459,1262795608,crappy sequel|first was much better|sequel,3.0,Men in Black II,Action|Comedy|Sci-Fi,2002
1500,1500,477,7439,1206218214,comic book,3.0,"Punisher, The",Action|Crime|Thriller,2004
1501,1501,477,8783,1200941458,Atmospheric|good soundtrack|M. Night Shyamalan,4.5,"Village, The",Drama|Mystery|Thriller,2004
1502,1502,477,41569,1200941186,big budget,4.0,King Kong,Action|Adventure|Drama|Fantasy|Thriller,2005
1503,1503,477,42422,1252377754,love,4.5,Voices of a Distant Star,Animation|Drama|Romance|Sci-Fi,2003
1504,1504,477,45499,1200940289,Halle Berry|Hugh Jackman,3.5,X-Men: The Last Stand,Action|Sci-Fi|Thriller,2006
1505,1505,477,45730,1222057568,bad|disappointing|faerie tale|fairy tale|far fetched|M. Night Shyamalan|Paul Giamatti,3.0,Lady in the Water,Drama|Fantasy|Mystery,2006
1506,1506,477,47610,1200941561,costume drama|Edward Norton|magic|Paul Giamatti,4.0,"Illusionist, The",Drama|Fantasy|Mystery|Romance,2006
1507,1507,477,52885,1222664441,dreamlike,4.5,Paprika,Animation|Mystery|Sci-Fi,2006
1508,1508,477,53468,1254101367,zombies,4.0,Fido,Comedy|Horror|Thriller,2006
1509,1509,477,54503,1200941052,friendship|high school|Michael Cera|nerds|self discovery|shenanigans|virginity,5.0,Superbad,Comedy,2007
1510,1510,477,55167,1241453902,anime,4.5,Tekkonkinkreet,Action|Adventure|Animation|Crime|Fantasy,2006
1511,1511,477,56174,1200941094,alone in the world|apocalypse|based on a book|last man on earth|plot holes|Post apocalyptic|post-apocalyptic|religion|vampire,4.0,I Am Legend,Action|Horror|Sci-Fi|Thriller|IMAX,2007
1512,1512,477,56367,1226843648,Michael Cera|notable soundtrack|pregnancy|teenage pregnancy|witty,4.0,Juno,Comedy|Drama|Romance,2007
1513,1513,477,57669,1269832553,black comedy|Colin Farrell|dark comedy|drugs|friendship|irreverent|Ralph Fiennes|stylized,5.0,In Bruges,Comedy|Crime|Drama|Thriller,2008
1514,1514,477,59141,1241396097,movies about movies,4.5,Son of Rambow,Children|Comedy|Drama,2007
1515,1515,477,60069,1214714005,last man on earth|love story|Post apocalyptic|social commentary,5.0,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,2008
1516,1516,477,62336,1234853193,2D animation|cult film|stylish|surreal,5.0,FLCL,Animation|Comedy|Fantasy|Sci-Fi,2000
1517,1517,477,66934,1239576184,joss whedon|Nathan Fillion|Neil Patrick Harris|parody,5.0,Dr. Horrible's Sing-Along Blog,Comedy|Drama|Musical|Sci-Fi,2008
1518,1518,477,67087,1269833849,Andy Samberg|bromance|bromantic|comedy|Jaime Pressly|Jason Segel|masculinity|Paul Rudd,3.5,"I Love You, Man",Comedy,2009
1519,1519,477,68237,1252898594,2001-like|Sci-fi|solitude,4.5,Moon,Drama|Mystery|Sci-Fi|Thriller,2009
1520,1520,477,68358,1242278357,future|lack of development|lack of story|quick cuts|sci-fi|Simon Pegg|space|space travel|time travel,4.5,Star Trek,Action|Adventure|Sci-Fi|IMAX,2009
1521,1521,477,68791,1243401974,artificial intelligence|bad acting|bad plot|bad script|Christian Bale|FIGHTING THE SYSTEM|franchise|new composer|post-apocalyptic|robots|sci-fi|sequel,4.0,Terminator Salvation,Action|Adventure|Sci-Fi|Thriller,2009
1522,1522,477,68945,1246349053,Recap,3.5,Neon Genesis Evangelion: Death & Rebirth,Action|Animation|Mystery|Sci-Fi,1997
1523,1523,477,69526,1246346140,bad plot|Michael Bay|needed more autobots|plot holes|ridiculous|Shia LaBeouf|stop using useless characters for filler,3.0,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,2009
1524,1524,477,69757,1279956110,artistic|Funny|humorous|inspiring|intelligent|quirky|romance|Zooey Deschanel,5.0,Days of Summer,Comedy|Drama|Romance,2009
1525,1525,477,70286,1250476937,intelligent sci-fi,4.5,District 9,Mystery|Sci-Fi|Thriller,2009
1526,1526,477,72224,1296891261,bad humor,3.5,Gentlemen Broncos,Comedy,2009
1527,1527,477,72998,1262794395,bad science|futuristic|graphic design|James Cameron|military|poor dialogue|sci-fi|superficial plot|unoriginal|white guilt,4.0,Avatar,Action|Adventure|Sci-Fi|IMAX,2009
1528,1528,537,72998,1424140083,beautiful scenery|graphic design|music|politics|romance|thought-provoking|too long|visually stunning,5.0,Avatar,Action|Adventure|Sci-Fi|IMAX,2009
1529,1529,477,79702,1282923839,geeky|Michael Cera|stylized|video games,5.0,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,2010
1530,1530,477,82242,1293690475,male nudity,5.0,Rare Exports: A Christmas Tale,Action|Comedy,2010
1531,1531,487,112552,1428574489,passion|psychological|suspense,3.0,Whiplash,Drama,2014
1532,1532,506,112552,1424486897,jazz|music|tense,3.5,Whiplash,Drama,2014
1533,1533,567,112552,1525286265,inspirational|inspiring|intense,3.5,Whiplash,Drama,2014
1534,1534,509,80834,1435992464,adventure|animation|fantasy,3.5,Sintel,Animation|Fantasy,2010
1535,1535,520,60516,1326610757,enjoyable,4.5,Meet Dave,Adventure|Children|Comedy|Romance|Sci-Fi,2008
1536,1536,537,8533,1424141947,memory loss|romance|sad,1.5,"Notebook, The",Drama|Romance,2004
1537,1537,537,55765,1424138156,corruption|Denzel Washington|mafia|organized crime,5.0,American Gangster,Crime|Drama|Thriller,2007
1538,1538,537,58295,1424138297,heist|robbery|small time criminals,5.0,"Bank Job, The",Action|Crime|Thriller,2008
1539,1539,537,69122,1424140089,casino|comedy|funny|hotel|Las Vegas,4.0,"Hangover, The",Comedy|Crime,2009
1540,1540,537,69481,1424144794,war,3.5,"Hurt Locker, The",Action|Drama|Thriller|War,2008
1541,1541,537,80906,1424461829,business|corruption|economics|investor corruption|politics|truth,5.0,Inside Job,Documentary,2010
1542,1542,537,89745,1424140553,Captain America|silly|superhero|superhero team,1.5,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,2012
1543,1543,567,89745,1525285523,fun|great humor|visually appealing,4.0,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,2012
1544,1544,537,90439,1424138173,bank|big corporations|business|corruption|financial crisis|Kevin Spacey|realistic|suspense|Wall Street,5.0,Margin Call,Drama|Thriller,2011
1545,1545,537,95067,1424140877,interesting scenario,3.0,"Thousand Words, A",Comedy|Drama,2012
1546,1546,537,97304,1424138371,cia|politics|Thrilling,4.5,Argo,Drama|Thriller,2012
1547,1547,537,104218,1424317293,Adam Sandler,3.5,Grown Ups 2,Comedy,2013
1548,1548,537,104841,1424140760,cliche characters|long shots|predictable|Simple|slow action|visually appealing,3.0,Gravity,Action|Sci-Fi|IMAX,2013
1549,1549,537,105504,1424141141,hostage|ocean|suspense,5.0,Captain Phillips,Adventure|Drama|Thriller|IMAX,2013
1550,1550,567,105504,1525286920,suspense|tense,3.0,Captain Phillips,Adventure|Drama|Thriller|IMAX,2013
1551,1551,567,1916,1525282174,avant-garde romantic comedy|elegiac|melancholy|quirky|wry,5.0,Buffalo '66,Drama|Romance,1998
1552,1552,567,2138,1525283741,atmospheric|beautiful,4.5,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978
1553,1553,567,2731,1525284802,emotional|gentle|heartwarming|lyrical|reflective,3.5,"400 Blows, The",Crime|Drama,1959
1554,1554,567,3134,1525287625,downbeat|poignant,3.0,Grand Illusion,Drama|War,1937
1555,1555,567,3266,1525282236,black comedy|crazy|dark|dark comedy|dark humor|serial killer,5.0,Man Bites Dog,Comedy|Crime|Drama|Thriller,1992
1556,1556,567,3671,1525283186,dark humor|easygoing|silly,4.5,Blazing Saddles,Comedy|Western,1974
1557,1557,567,3676,1525282299,art house|Atmospheric|creepy|cryptic|dark|disturbing|dreamlike|enigmatic|fucked up|gruesome|hallucinatory|Insane|paranoid|strange|surreal|weird,5.0,Eraserhead,Drama|Horror,1977
1558,1558,567,4144,1525283516,atmospheric|Beautiful|bittersweet|dreamy|elegant|heartbreaking|intimate|loneliness|long takes|longing|melancholic|melancholy|moody|nocturnal|romantic|Unique|visually appealing|visually stunning,4.5,In the Mood For Love,Drama|Romance,2000
1559,1559,567,4552,1525285862,"""artsy""|atmospheric|gritty|hallucinatory|surreal|visually stunning",3.5,"Tetsuo, the Ironman",Action|Horror|Sci-Fi|Thriller,1988
1560,1560,567,6214,1525283375,dark|disturbing,3.0,Irreversible,Crime|Drama|Mystery|Thriller,2002
1561,1561,567,6818,1525282316,atmospheric|bleak|disturbing|gritty|harsh,5.0,Come and See,Drama|War,1985
1562,1562,567,7024,1525283971,bleak|confrontational|disturbing|harsh|haunting|inhumane|thought-provoking,4.0,"Salo, or The 120 Days of Sodom",Drama,1976
1563,1563,567,8335,1525285729,heartbreaking,3.5,Make Way for Tomorrow,Drama,1937
1564,1564,567,8477,1525282230,post-apocalyptic,5.0,"Jetée, La",Romance|Sci-Fi,1962
1565,1565,567,25771,1525282215,mindfuck|surreal|surrealism,5.0,"Andalusian Dog, An",Fantasy,1929
1566,1566,567,26717,1525285883,boring|psychedelic|symbolic,0.5,Begotten,Drama|Horror,1990
1567,1567,567,27773,1525283295,bizarre|claustrophobic|depressing|disturbing|hallucinatory|paranoid|surreal|twisted,4.5,Old Boy,Mystery|Thriller,2003
1568,1568,567,30810,1525284026,heartwarming|off-beat comedy|quirky|trippy|visually appealing|whimsical,4.0,"Life Aquatic with Steve Zissou, The",Adventure|Comedy|Fantasy,2004
1569,1569,567,40491,1525282197,depression,5.0,"Match Factory Girl, The",Comedy|Drama,1990
1570,1570,567,45880,1525287340,cinematography|lyrical,3.0,Marie Antoinette,Drama|Romance,2006
1571,1571,567,48394,1525286819,atmospheric|bittersweet|visually appealing,3.0,Pan's Labyrinth,Drama|Fantasy|Thriller,2006
1572,1572,567,56782,1525282041,atmospheric|cerebral|character study|gritty|intense|long shots|morality|visually appealing,5.0,There Will Be Blood,Drama|Western,2007
1573,1573,567,57502,1525285549,abstract|dark|psychedelic|surreal,4.0,Cat Soup,Adventure|Animation|Drama|Horror,2001
1574,1574,567,63062,1525286181,emotional,3.5,Changeling,Crime|Drama|Mystery,2008
1575,1575,567,71899,1525282287,bittersweet|black comedy|character study|dark comedy|friendship|loneliness|mental illness|philosophical|poignant|quirky|sad|sweet|touching,5.0,Mary and Max,Animation|Comedy|Drama,2009
1576,1576,567,74791,1525286106,surreal|whimsical,3.5,"Town Called Panic, A",Animation,2009
1577,1577,567,80463,1525286310,good dialogue|loneliness|witty,3.5,"Social Network, The",Drama,2010
1578,1578,567,94959,1525284813,quirky,3.5,Moonrise Kingdom,Comedy|Drama|Romance,2012
1579,1579,567,95558,1525287496,Beautiful|emotional|poetic,3.0,Beasts of the Southern Wild,Drama|Fantasy,2012
1580,1580,567,96079,1525287359,beautiful cinematography|beautifully filmed|cinematography,3.0,Skyfall,Action|Adventure|Thriller|IMAX,2012
1581,1581,567,99764,1525282224,moving|philosopical|surreal|weird,5.0,It's Such a Beautiful Day,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012
1582,1582,567,99917,1525286640,artistic|artsy|atmospheric|Beautiful|dreamlike|existentialism,3.5,Upstream Color,Romance|Sci-Fi|Thriller,2013
1583,1583,567,104875,1525285909,quirky,3.5,"History of Future Folk, The",Adventure|Comedy|Musical|Sci-Fi,2012
1584,1584,567,104944,1525285966,emotional|feel-good|heartwarming|mental illness|touching,3.5,Short Term 12,Drama,2013
1585,1585,567,106766,1525283911,atmospheric|cinematography|depressing|funny,4.0,Inside Llewyn Davis,Drama,2013
1586,1586,567,107406,1525286772,fatalistic,3.0,Snowpiercer,Action|Drama|Sci-Fi,2013
1587,1587,567,108932,1525283667,cheeky|clever|colorful|feel-good|fun|imaginative|quirky,4.5,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,2014
1588,1588,567,112421,1525283411,adorable|black comedy|Eccentric|introspection|mental illness|quirky,4.5,Frank,Comedy|Drama|Mystery,2014
1589,1589,567,112852,1525285306,funny|Great Visuals|humorous|unlikely hero,3.5,Guardians of the Galaxy,Action|Adventure|Sci-Fi,2014
1590,1590,567,113705,1525286082,bittersweet,3.5,"Two Days, One Night",Drama,2014
1591,1591,567,114627,1525286614,atmospheric|bizzare|eerie|symbolism,3.5,Angel's Egg,Animation|Drama|Fantasy,1985
